64137.2869,8961.982965,157.5062856,64140.48912,8966.078661,157.5892036
64137.27964,8961.988646,157.5050106,64140.48189,8966.084326,157.587881
64137.27232,8961.994294,157.5039142,64140.47456,8966.089976,157.5867363
64137.26495,8961.999877,157.5028562,64140.46717,8966.095582,157.5855018
64137.25761,8962.005516,157.5017214,64140.45983,8966.101221,157.5842461
64137.25029,8962.011251,157.5006102,64140.45257,8966.106912,157.5829889
64137.24298,8962.017036,157.4995065,64140.4452,8966.112747,157.5815437
64137.23564,8962.02281,157.4982505,64140.43795,8966.118461,157.5803421
64137.22825,8962.028546,157.4974099,64140.43059,8966.124164,157.5794273
64137.22082,8962.034182,157.4963448,64140.42315,8966.129813,157.5784311
64137.21093,8962.043872,157.4980557,64140.41341,8966.139391,157.5798431
64137.20331,8962.049812,157.497147,64140.40596,8966.145184,157.5794018
64137.19578,8962.055677,157.4963861,64140.39848,8966.151013,157.578803
64137.18836,8962.061357,157.4956723,64140.39089,8966.156828,157.5780151
64137.18059,8962.067281,157.4950135,64140.38322,8966.162666,157.5776575
64137.17294,8962.073153,157.4944465,64140.37555,8966.168546,157.5772868
64137.16529,8962.079062,157.4938516,64140.36791,8966.174446,157.5766984
64137.15761,8962.084936,157.4933836,64140.36021,8966.180333,157.5764355
64137.14992,8962.090865,157.4931378,64140.35253,8966.186254,157.5763598
64137.14228,8962.096941,157.4928568,64140.34498,8966.192259,157.5761972
64137.13227,8962.106152,157.4914572,64140.3353,8966.201205,157.5749826
64137.12461,8962.112081,157.4910496,64140.32767,8966.207112,157.5745366
64137.11692,8962.11803,157.4907501,64140.32003,8966.213029,157.5741992
64137.10922,8962.124106,157.49046,64140.31242,8966.219024,157.5742465
64137.10151,8962.130125,157.4903724,64140.30479,8966.224988,157.5739591
64137.09384,8962.136055,157.490062,64140.29713,8966.230912,157.5735005
64137.08617,8962.14194,157.4897167,64140.28942,8966.236822,157.5732781
64137.07847,8962.147808,157.4895004,64140.28171,8966.242707,157.5728944
64137.07079,8962.153637,157.4892513,64140.27399,8966.248563,157.5725135
64137.06313,8962.159349,157.4888557,64140.26622,8966.25436,157.5720467
64137.05546,8962.165,157.4883308,64140.25841,8966.26013,157.5715123
64137.0463,8962.172761,157.4871421,64140.24916,8966.267955,157.570181
64137.03871,8962.178664,157.4865273,64140.2416,8966.27384,157.5693279
64137.03113,8962.18464,157.4859789,64140.23409,8966.279765,157.5684705
64137.02355,8962.190627,157.4854807,64140.2266,8966.285699,157.5674725
64137.01599,8962.196696,157.4850194,64140.21918,8966.291671,157.5665682
64137.00845,8962.202751,157.4845548,64140.21177,8966.297628,157.5656969
64137.00092,8962.208751,157.4840722,64140.20434,8966.303555,157.5650061
64136.99344,8962.214738,157.4834564,64140.19679,8966.309599,157.5643387
64136.98448,8962.222545,157.4835848,64140.18788,8966.317363,157.5644215
64136.97692,8962.228329,157.4832534,64140.18032,8966.323157,157.5638227
64136.96936,8962.234113,157.4829643,64140.17276,8966.328941,157.563376
64136.96182,8962.240055,157.4827034,64140.16531,8966.334816,157.5630337
64136.95427,8962.245882,157.4824685,64140.15777,8966.340633,157.5627415
64136.9467,8962.251669,157.4822603,64140.15019,8966.346422,157.5626935
64136.93913,8962.257534,157.4821441,64140.14283,8966.352128,157.5627916
64136.93156,8962.263465,157.4818806,64140.13532,8966.357996,157.5630097
64136.92392,8962.269308,157.4820092,64140.1277,8966.363818,157.5631814
64136.91463,8962.278744,157.4825946,64140.11849,8966.373198,157.5635497
64136.90697,8962.284585,157.4826187,64140.11082,8966.379047,157.5637603
64136.89929,8962.290557,157.4827837,64140.10319,8966.384976,157.5640963
64136.89161,8962.296503,157.4829005,64140.09554,8966.390892,157.5644471
64136.88391,8962.302324,157.48292,64140.08781,8966.396732,157.5647795
64136.87617,8962.308212,157.4831985,64140.08009,8966.4026,157.5652279
64136.86844,8962.314324,157.4835859,64140.07251,8966.408591,157.5657542
64136.86074,8962.320207,157.4835327,64140.06484,8966.414454,157.5658891
64136.85301,8962.326077,157.4834936,64140.05712,8966.420304,157.5660198
64136.84457,8962.334914,157.4859894,64140.04881,8966.429048,157.5684749
64136.83684,8962.340763,157.4857463,64140.04107,8966.434894,157.5685185
64136.82913,8962.346549,157.4852114,64140.03334,8966.440694,157.5681606
64136.82143,8962.352292,157.4844393,64140.02557,8966.446476,157.5679913
64136.81371,8962.358048,157.4836452,64140.01792,8966.452429,157.5676212
64136.80605,8962.363993,157.4826829,64140.01032,8966.458311,157.567049
64136.79836,8962.369842,157.4815339,64140.0028,8966.464029,157.5661846
64136.79065,8962.375618,157.480159,64139.99504,8966.469832,157.5653129
64136.78293,8962.381367,157.4786338,64139.98726,8966.47562,157.5640905
64136.77583,8962.388079,157.4777121,64139.98004,8966.482429,157.562924
64136.76822,8962.393953,157.4757958,64139.97246,8966.488279,157.5612686
64136.76064,8962.399915,157.4740688,64139.96495,8966.49418,157.5594318
64136.75305,8962.405914,157.4725723,64139.95747,8966.500101,157.5577903
64136.7454,8962.411794,157.4711864,64139.94971,8966.505815,157.5564071
64136.73751,8962.417715,157.4700606,64139.94191,8966.511673,157.5550265
64136.7297,8962.423626,157.4690618,64139.93388,8966.517756,157.5537235
64136.72184,8962.429648,157.4678995,64139.92598,8966.523807,157.5525376
64136.71393,8962.435644,157.4666403,64139.918,8966.529861,157.5513529
64136.70443,8962.442935,157.4650385,64139.90834,8966.537275,157.5498019
64136.69637,8962.448919,157.464293,64139.90015,8966.543364,157.5489282
64136.6883,8962.454959,157.4635431,64139.89197,8966.54949,157.548242
64136.68019,8962.461081,157.4631055,64139.88381,8966.555652,157.547771
64136.67208,8962.467142,157.4630137,64139.87561,8966.561787,157.5476711
64136.66415,8962.473101,157.4632087,64139.86746,8966.567923,157.5473977
64136.6561,8962.479342,157.4632223,64139.85946,8966.574129,157.5471732
64136.64804,8962.485488,157.4629984,64139.85137,8966.580289,157.547117
64136.63994,8962.491515,157.4629579,64139.8432,8966.586378,157.5470686
64136.62732,8962.501454,157.461407,64139.83053,8966.59635,157.5457357
64136.61927,8962.507651,157.4609988,64139.82247,8966.602542,157.5458867
64136.6112,8962.513908,157.460683,64139.81462,8966.608623,157.5458222
64136.60313,8962.520164,157.4602842,64139.80665,8966.614804,157.5456052
64136.59503,8962.526368,157.4599455,64139.7986,8966.620956,157.5456561
64136.5869,8962.532541,157.4597511,64139.79052,8966.627087,157.5457146
64136.57883,8962.538745,157.4593427,64139.78253,8966.633226,157.5453424
64136.57078,8962.545004,157.4587987,64139.77459,8966.639397,157.544863
64136.56272,8962.551282,157.4583095,64139.76666,8966.645574,157.5442578
64136.55467,8962.557545,157.4576613,64139.7587,8966.651766,157.543637
64136.54357,8962.566348,157.4594669,64139.74764,8966.660541,157.5456454
64136.53552,8962.572561,157.4587454,64139.73964,8966.666705,157.5449138
64136.52751,8962.578783,157.4576989,64139.73169,8966.67288,157.5441115
64136.51955,8962.585051,157.4568786,64139.72382,8966.679076,157.5431825
64136.51162,8962.591259,157.4559621,64139.71594,8966.685245,157.5422648
64136.50355,8962.597491,157.4551196,64139.70812,8966.691532,157.5416551
64136.49566,8962.603593,157.4544553,64139.70022,8966.697646,157.5408958
64136.48779,8962.609734,157.4540677,64139.69237,8966.703774,157.5402876
64136.47994,8962.615894,157.4536376,64139.68453,8966.709926,157.5400367
64136.46862,8962.623992,157.4517724,64139.67331,8966.717944,157.5381014
64136.4609,8962.630189,157.4514332,64139.66542,8966.724026,157.5373903
64136.45305,8962.636248,157.4513394,64139.65768,8966.730001,157.5371351
64136.44521,8962.642318,157.451401,64139.64981,8966.736108,157.5367738
64136.43738,8962.648365,157.4515893,64139.64194,8966.742201,157.536475
64136.42958,8962.654428,157.451816,64139.63409,8966.748307,157.5363147
64136.42176,8962.660469,157.452245,64139.62621,8966.754401,157.5363471
64136.41392,8962.666445,157.452826,64139.61828,8966.760462,157.5363295
64136.40612,8962.67249,157.4531653,64139.61041,8966.766568,157.5365804
64136.39837,8962.678662,157.4537307,64139.60269,8966.77273,157.5366164
64136.3884,8962.688216,157.4570468,64139.59293,8966.782126,157.5391925
64136.38059,8962.694268,157.4579454,64139.58507,8966.788234,157.5395122
64136.37276,8962.700285,157.4589009,64139.57717,8966.794318,157.5398338
64136.36495,8962.706364,157.4595496,64139.56931,8966.800442,157.5403586
64136.35716,8962.712381,157.4601556,64139.56143,8966.806533,157.5405662
64136.34937,8962.71839,157.4607185,64139.55355,8966.812614,157.5408674
64136.34157,8962.724424,157.4612206,64139.5457,8966.8187,157.5409906
64136.33377,8962.730311,157.4614194,64139.53774,8966.824712,157.5412423
64136.32594,8962.736168,157.4613777,64139.52976,8966.830687,157.5411356
64136.31812,8962.742086,157.4612863,64139.52185,8966.836673,157.5410638
64136.31202,8962.750371,157.4637129,64139.51567,8966.845026,157.5432292
64136.30426,8962.756272,157.4629941,64139.50785,8966.850979,157.5424763
64136.29653,8962.762326,157.4622064,64139.50017,8966.856997,157.5413047
64136.2888,8962.76837,157.4611084,64139.49248,8966.863009,157.5401859
64136.28103,8962.774387,157.4598634,64139.48476,8966.868992,157.5387023
64136.27325,8962.780353,157.4581711,64139.477,8966.874937,157.5369524
64136.26561,8962.786148,157.4562931,64139.46922,8966.88085,157.5348453
64136.25785,8962.792123,157.4538781,64139.46136,8966.886905,157.5324393
64136.25011,8962.798164,157.4512791,64139.45373,8966.892855,157.5299321
64136.24236,8962.804184,157.4487444,64139.44609,8966.89879,157.5276068
64136.23808,8962.809741,157.4468767,64139.4418,8966.904356,157.5257414
64136.23005,8962.81575,157.444849,64139.43392,8966.910241,157.5239072
64136.22208,8962.821546,157.442779,64139.42567,8966.916241,157.5223197
64136.21404,8962.827365,157.4403957,64139.41749,8966.922159,157.520607
64136.20597,8962.833405,157.4379171,64139.40939,8966.928214,157.518795
64136.19769,8962.839689,157.4356639,64139.40126,8966.934366,157.5171538
64136.18943,8962.845786,157.4341323,64139.39291,8966.940517,157.5162233
64136.18109,8962.85186,157.4328898,64139.38447,8966.94667,157.5153167
64136.17272,8962.858048,157.4319158,64139.37603,8966.952902,157.5146716
64136.16434,8962.864349,157.4313943,64139.36764,8966.959211,157.5142722
64136.1566,8962.870841,157.432072,64139.35985,8966.965731,157.5153358
64136.14826,8962.877121,157.431852,64139.35162,8966.971922,157.5156706
64136.1399,8962.883366,157.4322597,64139.3432,8966.97821,157.5163343
64136.13155,8962.889623,157.4328155,64139.3348,8966.984498,157.517074
64136.12321,8962.895914,157.4334818,64139.32643,8966.990805,157.5182068
64136.11491,8962.902232,157.4341324,64139.31813,8966.997109,157.519153
64136.1066,8962.90847,157.43491,64139.30981,8967.003355,157.520116
64136.09828,8962.914752,157.4359421,64139.30148,8967.009639,157.521361
64136.08993,8962.920894,157.437148,64139.29305,8967.015842,157.5226035
64136.08154,8962.926904,157.4382926,64139.28454,8967.021949,157.523928
64136.07121,8962.935163,157.4394938,64139.2742,8967.030213,157.5251163
64136.06295,8962.941311,157.4402397,64139.26596,8967.036345,157.5259944
64136.05478,8962.947393,157.4405454,64139.25776,8967.042441,157.5265763
64136.04687,8962.953391,157.4408348,64139.24973,8967.048544,157.5265368
64136.03895,8962.959474,157.4404437,64139.24184,8967.054595,157.52627
64136.03102,8962.965435,157.4404023,64139.2339,8967.060571,157.5259776
64136.02317,8962.971428,157.4397271,64139.22604,8967.066568,157.5254973
64136.0154,8962.977417,157.4386934,64139.21824,8967.072572,157.5247849
64136.0076,8962.983267,157.4373475,64139.21034,8967.078496,157.5238571
64136.00153,8962.988614,157.4342917,64139.20415,8967.083935,157.5207554
64135.99365,8962.994625,157.4323201,64139.19638,8967.089852,157.5191759
64135.98592,8963.000575,157.4307652,64139.18863,8967.095812,157.5177072
64135.97822,8963.00657,157.4289082,64139.18095,8967.101793,157.5160013
64135.97056,8963.01253,157.4268666,64139.17327,8967.107759,157.514273
64135.96293,8963.018501,157.4250608,64139.16565,8967.113714,157.512809
64135.95534,8963.024479,157.4234559,64139.15812,8967.119645,157.5112753
64135.94772,8963.030425,157.4221634,64139.15053,8967.125568,157.510189
64135.94002,8963.036648,157.4218274,64139.14297,8967.131676,157.5099645
64135.93392,8963.04285,157.4239191,64139.13712,8967.137691,157.5117037
64135.92597,8963.048997,157.4240671,64139.12921,8967.143817,157.5113487
64135.91794,8963.055156,157.4238701,64139.12099,8967.150125,157.5109105
64135.90981,8963.061403,157.4236897,64139.11282,8967.156409,157.5109412
64135.90158,8963.067703,157.4239322,64139.10452,8967.162755,157.5112397
64135.89326,8963.074024,157.4245981,64139.09614,8967.169124,157.5117069
64135.88505,8963.080176,157.4256282,64139.08767,8967.175487,157.5125101
64135.87674,8963.086408,157.4262817,64139.07937,8967.181705,157.5133507
64135.86846,8963.092738,157.4273134,64139.07103,8967.188087,157.5145017
64135.86107,8963.099564,157.4282254,64139.06366,8967.194895,157.5153193
64135.8529,8963.106014,157.4292014,64139.05554,8967.201315,157.5160651
64135.84467,8963.112225,157.4299744,64139.04725,8967.207582,157.516412
64135.83643,8963.118355,157.4305825,64139.0389,8967.2138,157.516756
64135.82828,8963.124724,157.4308751,64139.03076,8967.220153,157.5170451
64135.82021,8963.131203,157.4309132,64139.02278,8967.226571,157.5170008
64135.81219,8963.137582,157.4307211,64139.01479,8967.232933,157.5166693
64135.80421,8963.143894,157.4300841,64139.00696,8967.239124,157.5160533
64135.79617,8963.150079,157.4297411,64138.99888,8967.245346,157.5154218
64135.7901,8963.155676,157.4303901,64138.9926,8967.251103,157.5161309
64135.78211,8963.161791,157.4295175,64138.98453,8967.257278,157.5155131
64135.7742,8963.167999,157.4281682,64138.9766,8967.263499,157.5146488
64135.76632,8963.174136,157.42677,64138.96867,8967.269662,157.5134711
64135.75841,8963.180273,157.4252261,64138.96074,8967.27581,157.5122672
64135.75045,8963.186424,157.4238033,64138.9528,8967.281948,157.5109045
64135.74253,8963.192651,157.4223716,64138.94481,8967.288238,157.5088286
64135.73469,8963.199026,157.4206699,64138.93712,8967.294503,157.5071109
64135.72689,8963.205407,157.4189738,64138.92945,8967.300769,157.5054989
64135.71904,8963.211681,157.4177371,64138.92174,8967.306947,157.5038818
64135.71335,8963.217211,157.415551,64138.916,8967.312515,157.5015575
64135.70549,8963.223305,157.4145323,64138.90816,8967.318596,157.5007435
64135.69755,8963.229564,157.4130085,64138.90042,8967.324688,157.4996703
64135.68975,8963.235688,157.4119567,64138.89268,8967.330759,157.4991169
64135.68195,8963.241829,157.4114005,64138.88495,8967.336834,157.49856
64135.67415,8963.248011,157.4108322,64138.87725,8967.342941,157.4981824
64135.66636,8963.254242,157.4104514,64138.86957,8967.349081,157.4979933
64135.65855,8963.260533,157.4102268,64138.8619,8967.355258,157.4980345
64135.65079,8963.267066,157.4105678,64138.85418,8967.361498,157.4986938
64135.6422,8963.274733,157.4106632,64138.84569,8967.369082,157.4990006
64135.63419,8963.28104,157.4114621,64138.83777,8967.375318,157.4999349
64135.62614,8963.287391,157.4124556,64138.82998,8967.381462,157.5010266
64135.61806,8963.293794,157.4136944,64138.82204,8967.387758,157.502167
64135.60997,8963.300116,157.414981,64138.81404,8967.394006,157.5033805
64135.60189,8963.306333,157.4161472,64138.80599,8967.400208,157.5047063
64135.59384,8963.312558,157.4175343,64138.79796,8967.406419,157.5058894
64135.58582,8963.318855,157.4188339,64138.79,8967.412671,157.5071232
64135.57765,8963.325307,157.4202269,64138.78205,8967.418948,157.5084128
64135.56962,8963.331587,157.4216271,64138.77405,8967.425213,157.5094546
64135.56178,8963.337693,157.4228983,64138.76639,8967.431177,157.5109904
64135.55387,8963.344069,157.4235249,64138.75852,8967.437516,157.5117867
64135.54593,8963.350463,157.4241164,64138.75065,8967.443859,157.5122671
64135.53799,8963.356826,157.424536,64138.74277,8967.450178,157.5127389
64135.53007,8963.363095,157.4245751,64138.73484,8967.456448,157.5127185
64135.52214,8963.36929,157.4243553,64138.72687,8967.462683,157.5124824
64135.51421,8963.3754,157.4239424,64138.71884,8967.468867,157.5120877
64135.50625,8963.381417,157.4233973,64138.71074,8967.474998,157.5115766
64135.49825,8963.387436,157.4226253,64138.70271,8967.481289,157.5109689
64135.49022,8963.393548,157.4217332,64138.69448,8967.487305,157.5098476
64135.48733,8963.396915,157.4216758,64138.69144,8967.490793,157.5096251
64135.47936,8963.403065,157.4201658,64138.68346,8967.496951,157.5081912
64135.47137,8963.409089,157.4187081,64138.67541,8967.503023,157.5067076
64135.46339,8963.415077,157.4172323,64138.66719,8967.509188,157.5054075
64135.45542,8963.421068,157.4157806,64138.65917,8967.51522,157.503912
64135.44748,8963.427061,157.4142617,64138.65119,8967.521243,157.5024225
64135.43972,8963.432897,157.412831,64138.64324,8967.527236,157.5007772
64135.43179,8963.438791,157.4113255,64138.63521,8967.533187,157.4997716
64135.42376,8963.444803,157.4103022,64138.62718,8967.539196,157.4993153
64135.41564,8963.450915,157.409674,64138.6191,8967.545268,157.4990923
64135.41108,8963.457358,157.4074196,64138.61412,8967.552039,157.4965688
64135.40266,8963.463638,157.4066425,64138.60584,8967.558203,157.496465
64135.39434,8963.469906,157.4060839,64138.59752,8967.564453,157.4962736
64135.38596,8963.476227,157.4051776,64138.58915,8967.57075,157.4961894
64135.37747,8963.482493,157.4047426,64138.58064,8967.577026,157.4962197
64135.36909,8963.488731,157.4046319,64138.5721,8967.583376,157.4967587
64135.36056,8963.495139,157.4043415,64138.56357,8967.589761,157.497517
64135.35199,8963.50142,157.4044661,64138.55493,8967.596072,157.4983873
64135.34343,8963.507817,157.4045068,64138.54639,8967.602442,157.4992405
64135.33475,8963.514128,157.4049956,64138.53807,8967.608709,157.5004191
64135.32927,8963.520118,157.4093534,64138.53255,8967.614725,157.5046656
64135.32086,8963.526681,157.4095501,64138.52429,8967.621164,157.5055259
64135.31248,8963.533116,157.4095189,64138.51598,8967.627525,157.5060103
64135.30426,8963.539401,157.4095035,64138.50772,8967.633849,157.5058411
64135.29591,8963.545568,157.4090702,64138.49928,8967.64007,157.5057438
64135.28759,8963.55164,157.4087083,64138.49084,8967.646239,157.5054158
64135.27935,8963.557782,157.407968,64138.48252,8967.652436,157.5049847
64135.27121,8963.564003,157.4068808,64138.47434,8967.658682,157.5040901
64135.26314,8963.570155,157.4053239,64138.46615,8967.664916,157.503395
64135.25735,8963.571839,157.4068371,64138.46031,8967.666361,157.5055674
64135.24935,8963.577966,157.4051506,64138.45223,8967.672549,157.5042809
64135.24131,8963.584073,157.4037921,64138.44408,8967.678738,157.5030759
64135.23321,8963.590081,157.4024352,64138.43579,8967.68489,157.5018328
64135.22513,8963.596092,157.4006967,64138.42751,8967.691061,157.5001983
64135.21708,8963.602126,157.3990834,64138.41926,8967.697248,157.4985165
64135.20906,8963.608229,157.3974112,64138.41112,8967.703447,157.4966069
64135.20109,8963.614409,157.3957976,64138.40312,8967.709667,157.4946142
64135.19315,8963.620585,157.394444,64138.3951,8967.715904,157.4930159
64135.18566,8963.623839,157.3927749,64138.38767,8967.719106,157.4915464
64135.17772,8963.629991,157.3917344,64138.37965,8967.725322,157.4905606
64135.16971,8963.636152,157.391176,64138.37156,8967.73155,157.4898296
64135.16166,8963.642506,157.3907477,64138.36337,8967.738012,157.489417
64135.15345,8963.6489,157.390358,64138.35529,8967.744577,157.4880251
64135.14529,8963.655362,157.3903461,64138.34722,8967.750986,157.4875298
64135.13709,8963.661925,157.3903823,64138.33912,8967.757465,157.4874934
64135.1288,8963.668495,157.3909081,64138.33095,8967.763955,157.4877011
64135.1205,8963.675911,157.3933511,64138.32269,8967.771343,157.4899035
64135.11218,8963.682429,157.394006,64138.31461,8967.777669,157.4910008
64135.10387,8963.688971,157.39494,64138.3064,8967.784126,157.4918253
64135.09556,8963.69541,157.3958911,64138.29814,8967.790523,157.4929825
64135.08725,8963.701803,157.397119,64138.28986,8967.79689,157.4944429
64135.07895,8963.708262,157.3981896,64138.28163,8967.803289,157.4958203
64135.07066,8963.71472,157.3992516,64138.27343,8967.809676,157.4970352
64135.06239,8963.72107,157.3999737,64138.26518,8967.815999,157.4979078
64135.05433,8963.727372,157.4006084,64138.25706,8967.822347,157.4985981
64135.0462,8963.733888,157.4010399,64138.24923,8967.828624,157.4992827
64135.03935,8963.740378,157.4054857,64138.24231,8967.83516,157.5041401
64135.03122,8963.746723,157.4055199,64138.23422,8967.841463,157.5044254
64135.02309,8963.753147,157.4053928,64138.22622,8967.847788,157.5045343
64135.01498,8963.7594,157.4049728,64138.21813,8967.854016,157.5042829
64135.00689,8963.765512,157.4042295,64138.21,8967.860158,157.5036598
64134.99885,8963.771686,157.4033044,64138.20195,8967.866337,157.5030288
64134.99069,8963.778098,157.4020713,64138.194,8967.872569,157.5023182
64134.98268,8963.784326,157.4008646,64138.18604,8967.87875,157.5013268
64134.97478,8963.790582,157.3990378,64138.17797,8967.884867,157.5001535
64134.96674,8963.796636,157.3973051,64138.16987,8967.890965,157.4988125
64134.96362,8963.800116,157.3959215,64138.16664,8967.894525,157.497645
64134.95569,8963.806186,157.3939865,64138.15871,8967.900588,157.4960592
64134.94778,8963.81223,157.3921337,64138.15079,8967.906627,157.494565
64134.9399,8963.818296,157.3905131,64138.14296,8967.912656,157.4928051
64134.93193,8963.824218,157.3888128,64138.13517,8967.918688,157.4912875
64134.92409,8963.830321,157.3873463,64138.12726,8967.924854,157.4896119
64134.9162,8963.836492,157.3863964,64138.11947,8967.930948,157.4886247
64134.90818,8963.842622,157.3859336,64138.11147,8967.937061,157.4879755
64134.9,8963.848708,157.3856946,64138.10324,8967.943187,157.4877103
64134.89173,8963.854947,157.3852629,64138.09482,8967.949539,157.4872391
64134.88586,8963.860145,157.3882522,64138.08897,8967.95472,157.490426
64134.87749,8963.866646,157.3879008,64138.08067,8967.961157,157.4904358
64134.86903,8963.873226,157.3879518,64138.07231,8967.96766,157.4905218
64134.86049,8963.879751,157.3883349,64138.0638,8967.974157,157.4907642
64134.85192,8963.886239,157.3885626,64138.05523,8967.980647,157.4913038
64134.84354,8963.892722,157.3887491,64138.0469,8967.987069,157.4921241
64134.83499,8963.899309,157.3893483,64138.03842,8967.993597,157.4929299
64134.82642,8963.90565,157.3899048,64138.02979,8967.999989,157.4935776
64134.81788,8963.91213,157.3910295,64138.02127,8968.006452,157.4945795
64134.8094,8963.918603,157.3914625,64138.01281,8968.012909,157.495017
